invoice_id,account_id,subscription_id,invoice_date,paid_at,status,currency
inv_001506,acct_0120,sub_0066,2025-06-22,2025-06-22T12:00:00Z,paid,USD
inv_001507,acct_0121,sub_0067,2025-07-23,2025-07-23T12:00:00Z,open,USD
inv_001508,acct_0122,sub_0068,2025-08-24,2025-08-24T12:00:00Z,draft,USD
inv_001509,acct_0123,sub_0069,2025-09-25,2025-09-25T12:00:00Z,void,USD
inv_001510,acct_0124,sub_0070,2025-10-26,2025-10-26T12:00:00Z,failed,USD
inv_001511,acct_0125,sub_0071,2025-01-27,2025-01-27T12:00:00Z,paid,USD
inv_001512,acct_0126,sub_0072,2025-03-28,2025-03-28T12:00:00Z,open,USD
inv_001513,acct_0127,sub_0073,2025-03-01,2025-03-01T12:00:00Z,draft,USD
inv_001514,acct_0128,sub_0074,2025-04-02,2025-04-02T12:00:00Z,void,USD
inv_001515,acct_0129,sub_0075,2025-05-03,2025-05-03T12:00:00Z,failed,USD
inv_001516,acct_0130,sub_0076,2025-06-04,2025-06-04T12:00:00Z,paid,USD
inv_001517,acct_0131,sub_0077,2025-07-05,2025-07-05T12:00:00Z,open,USD
inv_001518,acct_0132,sub_0078,2025-08-06,2025-08-06T12:00:00Z,draft,USD
inv_001519,acct_0133,sub_0079,2025-09-07,2025-09-07T12:00:00Z,void,USD
inv_001520,acct_0134,sub_0080,2025-10-08,2025-10-08T12:00:00Z,failed,USD
inv_001521,acct_0135,sub_0081,2025-01-09,2025-01-09T12:00:00Z,paid,USD
inv_001522,acct_0136,sub_0082,2025-03-10,2025-03-10T12:00:00Z,open,USD
inv_001523,acct_0137,sub_0083,2025-03-11,2025-03-11T12:00:00Z,draft,USD
inv_001524,acct_0138,sub_0084,2025-04-12,2025-04-12T12:00:00Z,void,USD
inv_001525,acct_0139,sub_0085,2025-05-13,2025-05-13T12:00:00Z,failed,USD
inv_001526,acct_0140,sub_0086,2025-06-14,2025-06-14T12:00:00Z,paid,USD
inv_001527,acct_0141,sub_0087,2025-07-15,2025-07-15T12:00:00Z,open,USD
inv_001528,acct_0142,sub_0088,2025-08-16,2025-08-16T12:00:00Z,draft,USD
inv_001529,acct_0143,sub_0089,2025-09-17,2025-09-17T12:00:00Z,void,USD
inv_001530,acct_0144,sub_0090,2025-10-18,2025-10-18T12:00:00Z,failed,USD
inv_001531,acct_0145,sub_0091,2025-01-19,2025-01-19T12:00:00Z,paid,USD
inv_001532,acct_0146,sub_0092,2025-03-20,2025-03-20T12:00:00Z,open,USD
inv_001533,acct_0147,sub_0093,2025-03-21,2025-03-21T12:00:00Z,draft,USD
inv_001534,acct_0148,sub_0094,2025-04-22,2025-04-22T12:00:00Z,void,USD
inv_001535,acct_0149,sub_0095,2025-05-23,2025-05-23T12:00:00Z,failed,USD
inv_001536,acct_0150,sub_0096,2025-06-24,2025-06-24T12:00:00Z,paid,USD
inv_001537,acct_0151,sub_0097,2025-07-25,2025-07-25T12:00:00Z,open,USD
inv_001538,acct_0152,sub_0098,2025-08-26,2025-08-26T12:00:00Z,draft,USD
inv_001539,acct_0153,sub_0099,2025-09-27,2025-09-27T12:00:00Z,void,USD
inv_001540,acct_0154,sub_0100,2025-10-28,2025-10-28T12:00:00Z,failed,USD
inv_001541,acct_0155,sub_0101,2025-01-01,2025-01-01T12:00:00Z,paid,USD
inv_001542,acct_0156,sub_0102,2025-03-02,2025-03-02T12:00:00Z,open,USD
inv_001543,acct_0157,sub_0103,2025-03-03,2025-03-03T12:00:00Z,draft,USD
inv_001544,acct_0158,sub_0104,2025-04-04,2025-04-04T12:00:00Z,void,USD
inv_001545,acct_0159,sub_0105,2025-05-05,2025-05-05T12:00:00Z,failed,USD
inv_001546,acct_0160,sub_0106,2025-06-06,2025-06-06T12:00:00Z,paid,USD
inv_001547,acct_0161,sub_0107,2025-07-07,2025-07-07T12:00:00Z,open,USD
inv_001548,acct_0162,sub_0108,2025-08-08,2025-08-08T12:00:00Z,draft,USD
inv_001549,acct_0163,sub_0109,2025-09-09,2025-09-09T12:00:00Z,void,USD
inv_001550,acct_0164,sub_0110,2025-10-10,2025-10-10T12:00:00Z,failed,USD
inv_001551,acct_0165,sub_0111,2025-01-11,2025-01-11T12:00:00Z,paid,USD
inv_001552,acct_0166,sub_0112,2025-03-12,2025-03-12T12:00:00Z,open,USD
inv_001553,acct_0167,sub_0113,2025-03-13,2025-03-13T12:00:00Z,draft,USD
inv_001554,acct_0168,sub_0114,2025-04-14,2025-04-14T12:00:00Z,void,USD
inv_001555,acct_0169,sub_0115,2025-05-15,2025-05-15T12:00:00Z,failed,USD
inv_001556,acct_0170,sub_0116,2025-06-16,2025-06-16T12:00:00Z,paid,USD
inv_001557,acct_0171,sub_0117,2025-07-17,2025-07-17T12:00:00Z,open,USD
inv_001558,acct_0172,sub_0118,2025-08-18,2025-08-18T12:00:00Z,draft,USD
inv_001559,acct_0173,sub_0119,2025-09-19,2025-09-19T12:00:00Z,void,USD
inv_001560,acct_0174,sub_0120,2025-10-20,2025-10-20T12:00:00Z,failed,USD
inv_001561,acct_0175,sub_0121,2025-01-21,2025-01-21T12:00:00Z,paid,USD
inv_001562,acct_0176,sub_0122,2025-03-22,2025-03-22T12:00:00Z,open,USD
inv_001563,acct_0177,sub_0123,2025-03-23,2025-03-23T12:00:00Z,draft,USD
inv_001564,acct_0178,sub_0124,2025-04-24,2025-04-24T12:00:00Z,void,USD
inv_001565,acct_0179,sub_0125,2025-05-25,2025-05-25T12:00:00Z,failed,USD
inv_001566,acct_0180,sub_0126,2025-06-26,2025-06-26T12:00:00Z,paid,USD
inv_001567,acct_0181,sub_0127,2025-07-27,2025-07-27T12:00:00Z,open,USD
inv_001568,acct_0182,sub_0128,2025-08-28,2025-08-28T12:00:00Z,draft,USD
inv_001569,acct_0183,sub_0129,2025-09-01,2025-09-01T12:00:00Z,void,USD
inv_001570,acct_0184,sub_0130,2025-10-02,2025-10-02T12:00:00Z,failed,USD
inv_001571,acct_0185,sub_0131,2025-01-03,2025-01-03T12:00:00Z,paid,USD
inv_001572,acct_0186,sub_0132,2025-03-04,2025-03-04T12:00:00Z,open,USD
inv_001573,acct_0187,sub_0133,2025-03-05,2025-03-05T12:00:00Z,draft,USD
inv_001574,acct_0188,sub_0134,2025-04-06,2025-04-06T12:00:00Z,void,USD
inv_001575,acct_0189,sub_0135,2025-05-07,2025-05-07T12:00:00Z,failed,USD
inv_001576,acct_0190,sub_0136,2025-06-08,2025-06-08T12:00:00Z,paid,USD
inv_001577,acct_0191,sub_0137,2025-07-09,2025-07-09T12:00:00Z,open,USD
inv_001578,acct_0192,sub_0138,2025-08-10,2025-08-10T12:00:00Z,draft,USD
inv_001579,acct_0193,sub_0139,2025-09-11,2025-09-11T12:00:00Z,void,USD
inv_001580,acct_0194,sub_0140,2025-10-12,2025-10-12T12:00:00Z,failed,USD
inv_001581,acct_0195,sub_0141,2025-01-13,2025-01-13T12:00:00Z,paid,USD
inv_001582,acct_0196,sub_0142,2025-03-14,2025-03-14T12:00:00Z,open,USD
inv_001583,acct_0197,sub_0143,2025-03-15,2025-03-15T12:00:00Z,draft,USD
inv_001584,acct_0198,sub_0144,2025-04-16,2025-04-16T12:00:00Z,void,USD
inv_001585,acct_0001,sub_0145,2025-05-17,2025-05-17T12:00:00Z,failed,USD
inv_001586,acct_0002,sub_0146,2025-06-18,2025-06-18T12:00:00Z,paid,USD
inv_001587,acct_0003,sub_0147,2025-07-19,2025-07-19T12:00:00Z,open,USD
inv_001588,acct_0004,sub_0148,2025-08-20,2025-08-20T12:00:00Z,draft,USD
inv_001589,acct_0005,sub_0149,2025-09-21,2025-09-21T12:00:00Z,void,USD
inv_001590,acct_0006,sub_0150,2025-10-22,2025-10-22T12:00:00Z,failed,USD
inv_001591,acct_0007,sub_0151,2025-01-23,2025-01-23T12:00:00Z,paid,USD
inv_001592,acct_0008,sub_0152,2025-03-24,2025-03-24T12:00:00Z,open,USD
inv_001593,acct_0009,sub_0153,2025-03-25,2025-03-25T12:00:00Z,draft,USD
inv_001594,acct_0010,sub_0154,2025-04-26,2025-04-26T12:00:00Z,void,USD
inv_001595,acct_0011,sub_0155,2025-05-27,2025-05-27T12:00:00Z,failed,USD
inv_001596,acct_0012,sub_0156,2025-06-28,2025-06-28T12:00:00Z,paid,USD
inv_001597,acct_0013,sub_0157,2025-07-01,2025-07-01T12:00:00Z,open,USD
inv_001598,acct_0014,sub_0158,2025-08-02,2025-08-02T12:00:00Z,draft,USD
inv_001599,acct_0015,sub_0159,2025-09-03,2025-09-03T12:00:00Z,void,USD
inv_001600,acct_0016,sub_0160,2025-10-04,2025-10-04T12:00:00Z,failed,USD
inv_001601,acct_0017,sub_0161,2025-01-05,2025-01-05T12:00:00Z,paid,USD
inv_001602,acct_0018,sub_0162,2025-03-06,2025-03-06T12:00:00Z,open,USD
inv_001603,acct_0019,sub_0163,2025-03-07,2025-03-07T12:00:00Z,draft,USD
inv_001604,acct_0020,sub_0164,2025-04-08,2025-04-08T12:00:00Z,void,USD
inv_001605,acct_0021,sub_0165,2025-05-09,2025-05-09T12:00:00Z,failed,USD
inv_001606,acct_0022,sub_0166,2025-06-10,2025-06-10T12:00:00Z,paid,USD
inv_001607,acct_0023,sub_0167,2025-07-11,2025-07-11T12:00:00Z,open,USD
inv_001608,acct_0024,sub_0168,2025-08-12,2025-08-12T12:00:00Z,draft,USD
inv_001609,acct_0025,sub_0169,2025-09-13,2025-09-13T12:00:00Z,void,USD
inv_001610,acct_0026,sub_0170,2025-10-14,2025-10-14T12:00:00Z,failed,USD
inv_001611,acct_0027,sub_0171,2025-01-15,2025-01-15T12:00:00Z,paid,USD
inv_001612,acct_0028,sub_0172,2025-03-16,2025-03-16T12:00:00Z,open,USD
inv_001613,acct_0029,sub_0173,2025-03-17,2025-03-17T12:00:00Z,draft,USD
inv_001614,acct_0030,sub_0174,2025-04-18,2025-04-18T12:00:00Z,void,USD
inv_001615,acct_0031,sub_0175,2025-05-19,2025-05-19T12:00:00Z,failed,USD
inv_001616,acct_0032,sub_0176,2025-06-20,2025-06-20T12:00:00Z,paid,USD
inv_001617,acct_0033,sub_0177,2025-07-21,2025-07-21T12:00:00Z,open,USD
inv_001618,acct_0034,sub_0178,2025-08-22,2025-08-22T12:00:00Z,draft,USD
inv_001619,acct_0035,sub_0179,2025-09-23,2025-09-23T12:00:00Z,void,USD
inv_001620,acct_0036,sub_0180,2025-10-24,2025-10-24T12:00:00Z,failed,USD
inv_001621,acct_0037,sub_0181,2025-01-25,2025-01-25T12:00:00Z,paid,USD
inv_001622,acct_0038,sub_0182,2025-03-26,2025-03-26T12:00:00Z,open,USD
inv_001623,acct_0039,sub_0183,2025-03-27,2025-03-27T12:00:00Z,draft,USD
inv_001624,acct_0040,sub_0184,2025-04-28,2025-04-28T12:00:00Z,void,USD
inv_001625,acct_0041,sub_0185,2025-05-01,2025-05-01T12:00:00Z,failed,USD
inv_001626,acct_0042,sub_0186,2025-06-02,2025-06-02T12:00:00Z,paid,USD
inv_001627,acct_0043,sub_0187,2025-07-03,2025-07-03T12:00:00Z,open,USD
inv_001628,acct_0044,sub_0188,2025-08-04,2025-08-04T12:00:00Z,draft,USD
inv_001629,acct_0045,sub_0189,2025-09-05,2025-09-05T12:00:00Z,void,USD
inv_001630,acct_0046,sub_0190,2025-10-06,2025-10-06T12:00:00Z,failed,USD
inv_001631,acct_0047,sub_0191,2025-01-07,2025-01-07T12:00:00Z,paid,USD
inv_001632,acct_0048,sub_0192,2025-03-08,2025-03-08T12:00:00Z,open,USD
inv_001633,acct_0049,sub_0193,2025-03-09,2025-03-09T12:00:00Z,draft,USD
inv_001634,acct_0050,sub_0194,2025-04-10,2025-04-10T12:00:00Z,void,USD
inv_001635,acct_0051,sub_0195,2025-05-11,2025-05-11T12:00:00Z,failed,USD
inv_001636,acct_0052,sub_0196,2025-06-12,2025-06-12T12:00:00Z,paid,USD
inv_001637,acct_0053,sub_0197,2025-07-13,2025-07-13T12:00:00Z,open,USD
inv_001638,acct_0054,sub_0198,2025-08-14,2025-08-14T12:00:00Z,draft,USD
inv_001639,acct_0055,sub_0199,2025-09-15,2025-09-15T12:00:00Z,void,USD
inv_001640,acct_0056,sub_0200,2025-10-16,2025-10-16T12:00:00Z,failed,USD
inv_001641,acct_0057,sub_0201,2025-01-17,2025-01-17T12:00:00Z,paid,USD
inv_001642,acct_0058,sub_0202,2025-03-18,2025-03-18T12:00:00Z,open,USD
inv_001643,acct_0059,sub_0203,2025-03-19,2025-03-19T12:00:00Z,draft,USD
inv_001644,acct_0060,sub_0204,2025-04-20,2025-04-20T12:00:00Z,void,USD
inv_001645,acct_0061,sub_0205,2025-05-21,2025-05-21T12:00:00Z,failed,USD
inv_001646,acct_0062,sub_0206,2025-06-22,2025-06-22T12:00:00Z,paid,USD
inv_001647,acct_0063,sub_0207,2025-07-23,2025-07-23T12:00:00Z,open,USD
inv_001648,acct_0064,sub_0208,2025-08-24,2025-08-24T12:00:00Z,draft,USD
inv_001649,acct_0065,sub_0209,2025-09-25,2025-09-25T12:00:00Z,void,USD
inv_001650,acct_0066,sub_0210,2025-10-26,2025-10-26T12:00:00Z,failed,USD
inv_001651,acct_0067,sub_0211,2025-01-27,2025-01-27T12:00:00Z,paid,USD
inv_001652,acct_0068,sub_0212,2025-03-28,2025-03-28T12:00:00Z,open,USD
inv_001653,acct_0069,sub_0213,2025-03-01,2025-03-01T12:00:00Z,draft,USD
inv_001654,acct_0070,sub_0214,2025-04-02,2025-04-02T12:00:00Z,void,USD
inv_001655,acct_0071,sub_0215,2025-05-03,2025-05-03T12:00:00Z,failed,USD
inv_001656,acct_0072,sub_0216,2025-06-04,2025-06-04T12:00:00Z,paid,USD
inv_001657,acct_0073,sub_0217,2025-07-05,2025-07-05T12:00:00Z,open,USD
inv_001658,acct_0074,sub_0218,2025-08-06,2025-08-06T12:00:00Z,draft,USD
inv_001659,acct_0075,sub_0219,2025-09-07,2025-09-07T12:00:00Z,void,USD
inv_001660,acct_0076,sub_0220,2025-10-08,2025-10-08T12:00:00Z,failed,USD
inv_001661,acct_0077,sub_0221,2025-01-09,2025-01-09T12:00:00Z,paid,USD
inv_001662,acct_0078,sub_0222,2025-03-10,2025-03-10T12:00:00Z,open,USD
inv_001663,acct_0079,sub_0223,2025-03-11,2025-03-11T12:00:00Z,draft,USD
inv_001664,acct_0080,sub_0224,2025-04-12,2025-04-12T12:00:00Z,void,USD
inv_001665,acct_0081,sub_0225,2025-05-13,2025-05-13T12:00:00Z,failed,USD
inv_001666,acct_0082,sub_0226,2025-06-14,2025-06-14T12:00:00Z,paid,USD
inv_001667,acct_0083,sub_0227,2025-07-15,2025-07-15T12:00:00Z,open,USD
inv_001668,acct_0084,sub_0228,2025-08-16,2025-08-16T12:00:00Z,draft,USD
inv_001669,acct_0085,sub_0229,2025-09-17,2025-09-17T12:00:00Z,void,USD
inv_001670,acct_0086,sub_0230,2025-10-18,2025-10-18T12:00:00Z,failed,USD
inv_001671,acct_0087,sub_0231,2025-01-19,2025-01-19T12:00:00Z,paid,USD
inv_001672,acct_0088,sub_0232,2025-03-20,2025-03-20T12:00:00Z,open,USD
inv_001673,acct_0089,sub_0233,2025-03-21,2025-03-21T12:00:00Z,draft,USD
inv_001674,acct_0090,sub_0234,2025-04-22,2025-04-22T12:00:00Z,void,USD
inv_001675,acct_0091,sub_0235,2025-05-23,2025-05-23T12:00:00Z,failed,USD
inv_001676,acct_0092,sub_0236,2025-06-24,2025-06-24T12:00:00Z,paid,USD
inv_001677,acct_0093,sub_0237,2025-07-25,2025-07-25T12:00:00Z,open,USD
inv_001678,acct_0094,sub_0238,2025-08-26,2025-08-26T12:00:00Z,draft,USD
inv_001679,acct_0095,sub_0239,2025-09-27,2025-09-27T12:00:00Z,void,USD
inv_001680,acct_0096,sub_0240,2025-10-28,2025-10-28T12:00:00Z,failed,USD
inv_001681,acct_0097,sub_0241,2025-01-01,2025-01-01T12:00:00Z,paid,USD
inv_001682,acct_0098,sub_0242,2025-03-02,2025-03-02T12:00:00Z,open,USD
inv_001683,acct_0099,sub_0243,2025-03-03,2025-03-03T12:00:00Z,draft,USD
inv_001684,acct_0100,sub_0244,2025-04-04,2025-04-04T12:00:00Z,void,USD
inv_001685,acct_0101,sub_0245,2025-05-05,2025-05-05T12:00:00Z,failed,USD
inv_001686,acct_0102,sub_0246,2025-06-06,2025-06-06T12:00:00Z,paid,USD
inv_001687,acct_0103,sub_0247,2025-07-07,2025-07-07T12:00:00Z,open,USD
inv_001688,acct_0104,sub_0248,2025-08-08,2025-08-08T12:00:00Z,draft,USD
inv_001689,acct_0105,sub_0249,2025-09-09,2025-09-09T12:00:00Z,void,USD
inv_001690,acct_0106,sub_0250,2025-10-10,2025-10-10T12:00:00Z,failed,USD
inv_001691,acct_0107,sub_0251,2025-01-11,2025-01-11T12:00:00Z,paid,USD
inv_001692,acct_0108,sub_0252,2025-03-12,2025-03-12T12:00:00Z,open,USD
inv_001693,acct_0109,sub_0253,2025-03-13,2025-03-13T12:00:00Z,draft,USD
inv_001694,acct_0110,sub_0254,2025-04-14,2025-04-14T12:00:00Z,void,USD
inv_001695,acct_0111,sub_0255,2025-05-15,2025-05-15T12:00:00Z,failed,USD
inv_001696,acct_0112,sub_0256,2025-06-16,2025-06-16T12:00:00Z,paid,USD
inv_001697,acct_0113,sub_0257,2025-07-17,2025-07-17T12:00:00Z,open,USD
inv_001698,acct_0114,sub_0258,2025-08-18,2025-08-18T12:00:00Z,draft,USD
inv_001699,acct_0115,sub_0259,2025-09-19,2025-09-19T12:00:00Z,void,USD
inv_001700,acct_0116,sub_0260,2025-10-20,2025-10-20T12:00:00Z,failed,USD
inv_001701,acct_0117,sub_0261,2025-01-21,2025-01-21T12:00:00Z,paid,USD
inv_001702,acct_0118,sub_0262,2025-03-22,2025-03-22T12:00:00Z,open,USD
inv_001703,acct_0119,sub_0263,2025-03-23,2025-03-23T12:00:00Z,draft,USD
inv_001704,acct_0120,sub_0264,2025-04-24,2025-04-24T12:00:00Z,void,USD
inv_001705,acct_0121,sub_0265,2025-05-25,2025-05-25T12:00:00Z,failed,USD
inv_001706,acct_0122,sub_0266,2025-06-26,2025-06-26T12:00:00Z,paid,USD
inv_001707,acct_0123,sub_0267,2025-07-27,2025-07-27T12:00:00Z,open,USD
inv_001708,acct_0124,sub_0268,2025-08-28,2025-08-28T12:00:00Z,draft,USD
inv_001709,acct_0125,sub_0269,2025-09-01,2025-09-01T12:00:00Z,void,USD
inv_001710,acct_0126,sub_0270,2025-10-02,2025-10-02T12:00:00Z,failed,USD
inv_001711,acct_0127,sub_0271,2025-01-03,2025-01-03T12:00:00Z,paid,USD
inv_001712,acct_0128,sub_0272,2025-03-04,2025-03-04T12:00:00Z,open,USD
inv_001713,acct_0129,sub_0273,2025-03-05,2025-03-05T12:00:00Z,draft,USD
inv_001714,acct_0130,sub_0274,2025-04-06,2025-04-06T12:00:00Z,void,USD
inv_001715,acct_0131,sub_0275,2025-05-07,2025-05-07T12:00:00Z,failed,USD
inv_001716,acct_0132,sub_0276,2025-06-08,2025-06-08T12:00:00Z,paid,USD
inv_001717,acct_0133,sub_0277,2025-07-09,2025-07-09T12:00:00Z,open,USD
inv_001718,acct_0134,sub_0278,2025-08-10,2025-08-10T12:00:00Z,draft,USD
inv_001719,acct_0135,sub_0279,2025-09-11,2025-09-11T12:00:00Z,void,USD
inv_001720,acct_0136,sub_0280,2025-10-12,2025-10-12T12:00:00Z,failed,USD
inv_001721,acct_0137,sub_0281,2025-01-13,2025-01-13T12:00:00Z,paid,USD
inv_001722,acct_0138,sub_0282,2025-03-14,2025-03-14T12:00:00Z,open,USD
inv_001723,acct_0139,sub_0283,2025-03-15,2025-03-15T12:00:00Z,draft,USD
inv_001724,acct_0140,sub_0284,2025-04-16,2025-04-16T12:00:00Z,void,USD
inv_001725,acct_0141,sub_0285,2025-05-17,2025-05-17T12:00:00Z,failed,USD
inv_001726,acct_0142,sub_0286,2025-06-18,2025-06-18T12:00:00Z,paid,USD
inv_001727,acct_0143,sub_0287,2025-07-19,2025-07-19T12:00:00Z,open,USD
inv_001728,acct_0144,sub_0288,2025-08-20,2025-08-20T12:00:00Z,draft,USD
inv_001729,acct_0145,sub_0289,2025-09-21,2025-09-21T12:00:00Z,void,USD
inv_001730,acct_0146,sub_0290,2025-10-22,2025-10-22T12:00:00Z,failed,USD
inv_001731,acct_0147,sub_0291,2025-01-23,2025-01-23T12:00:00Z,paid,USD
inv_001732,acct_0148,sub_0292,2025-03-24,2025-03-24T12:00:00Z,open,USD
inv_001733,acct_0149,sub_0293,2025-03-25,2025-03-25T12:00:00Z,draft,USD
inv_001734,acct_0150,sub_0294,2025-04-26,2025-04-26T12:00:00Z,void,USD
inv_001735,acct_0151,sub_0295,2025-05-27,2025-05-27T12:00:00Z,failed,USD
inv_001736,acct_0152,sub_0296,2025-06-28,2025-06-28T12:00:00Z,paid,USD
inv_001737,acct_0153,sub_0297,2025-07-01,2025-07-01T12:00:00Z,open,USD
inv_001738,acct_0154,sub_0298,2025-08-02,2025-08-02T12:00:00Z,draft,USD
inv_001739,acct_0155,sub_0299,2025-09-03,2025-09-03T12:00:00Z,void,USD
inv_001740,acct_0156,sub_0300,2025-10-04,2025-10-04T12:00:00Z,failed,USD
inv_001741,acct_0157,sub_0301,2025-01-05,2025-01-05T12:00:00Z,paid,USD
inv_001742,acct_0158,sub_0302,2025-03-06,2025-03-06T12:00:00Z,open,USD
inv_001743,acct_0159,sub_0303,2025-03-07,2025-03-07T12:00:00Z,draft,USD
inv_001744,acct_0160,sub_0304,2025-04-08,2025-04-08T12:00:00Z,void,USD
inv_001745,acct_0161,sub_0305,2025-05-09,2025-05-09T12:00:00Z,failed,USD
inv_001746,acct_0162,sub_0306,2025-06-10,2025-06-10T12:00:00Z,paid,USD
inv_001747,acct_0163,sub_0307,2025-07-11,2025-07-11T12:00:00Z,open,USD
inv_001748,acct_0164,sub_0308,2025-08-12,2025-08-12T12:00:00Z,draft,USD
inv_001749,acct_0165,sub_0309,2025-09-13,2025-09-13T12:00:00Z,void,USD
inv_001750,acct_0166,sub_0310,2025-10-14,2025-10-14T12:00:00Z,failed,USD
inv_001751,acct_0167,sub_0311,2025-01-15,2025-01-15T12:00:00Z,paid,USD
inv_001752,acct_0168,sub_0312,2025-03-16,2025-03-16T12:00:00Z,open,USD
inv_001753,acct_0169,sub_0313,2025-03-17,2025-03-17T12:00:00Z,draft,USD
inv_001754,acct_0170,sub_0314,2025-04-18,2025-04-18T12:00:00Z,void,USD
inv_001755,acct_0171,sub_0315,2025-05-19,2025-05-19T12:00:00Z,failed,USD
inv_001756,acct_0172,sub_0316,2025-06-20,2025-06-20T12:00:00Z,paid,USD
inv_001757,acct_0173,sub_0317,2025-07-21,2025-07-21T12:00:00Z,open,USD
inv_001758,acct_0174,sub_0318,2025-08-22,2025-08-22T12:00:00Z,draft,USD
inv_001759,acct_0175,sub_0319,2025-09-23,2025-09-23T12:00:00Z,void,USD
inv_001760,acct_0176,sub_0320,2025-10-24,2025-10-24T12:00:00Z,failed,USD
inv_001761,acct_0177,sub_0321,2025-01-25,2025-01-25T12:00:00Z,paid,USD
inv_001762,acct_0178,sub_0322,2025-03-26,2025-03-26T12:00:00Z,open,USD
inv_001763,acct_0179,sub_0323,2025-03-27,2025-03-27T12:00:00Z,draft,USD
inv_001764,acct_0180,sub_0324,2025-04-28,2025-04-28T12:00:00Z,void,USD
inv_001765,acct_0181,sub_0325,2025-05-01,2025-05-01T12:00:00Z,failed,USD
inv_001766,acct_0182,sub_0326,2025-06-02,2025-06-02T12:00:00Z,paid,USD
inv_001767,acct_0183,sub_0327,2025-07-03,2025-07-03T12:00:00Z,open,USD
inv_001768,acct_0184,sub_0328,2025-08-04,2025-08-04T12:00:00Z,draft,USD
inv_001769,acct_0185,sub_0329,2025-09-05,2025-09-05T12:00:00Z,void,USD
inv_001770,acct_0186,sub_0330,2025-10-06,2025-10-06T12:00:00Z,failed,USD
inv_001771,acct_0187,sub_0331,2025-01-07,2025-01-07T12:00:00Z,paid,USD
inv_001772,acct_0188,sub_0332,2025-03-08,2025-03-08T12:00:00Z,open,USD
inv_001773,acct_0189,sub_0333,2025-03-09,2025-03-09T12:00:00Z,draft,USD
inv_001774,acct_0190,sub_0334,2025-04-10,2025-04-10T12:00:00Z,void,USD
inv_001775,acct_0191,sub_0335,2025-05-11,2025-05-11T12:00:00Z,failed,USD
inv_001776,acct_0192,sub_0336,2025-06-12,2025-06-12T12:00:00Z,paid,USD
inv_001777,acct_0193,sub_0337,2025-07-13,2025-07-13T12:00:00Z,open,USD
inv_001778,acct_0194,sub_0338,2025-08-14,2025-08-14T12:00:00Z,draft,USD
inv_001779,acct_0195,sub_0339,2025-09-15,2025-09-15T12:00:00Z,void,USD
inv_001780,acct_0196,sub_0340,2025-10-16,2025-10-16T12:00:00Z,failed,USD
inv_001781,acct_0197,sub_0341,2025-01-17,2025-01-17T12:00:00Z,paid,USD
inv_001782,acct_0198,sub_0342,2025-03-18,2025-03-18T12:00:00Z,open,USD
inv_001783,acct_0001,sub_0343,2025-03-19,2025-03-19T12:00:00Z,draft,USD
inv_001784,acct_0002,sub_0344,2025-04-20,2025-04-20T12:00:00Z,void,USD
inv_001785,acct_0003,sub_0345,2025-05-21,2025-05-21T12:00:00Z,failed,USD
inv_001786,acct_0004,sub_0346,2025-06-22,2025-06-22T12:00:00Z,paid,USD
inv_001787,acct_0005,sub_0347,2025-07-23,2025-07-23T12:00:00Z,open,USD
inv_001788,acct_0006,sub_0348,2025-08-24,2025-08-24T12:00:00Z,draft,USD
inv_001789,acct_0007,sub_0349,2025-09-25,2025-09-25T12:00:00Z,void,USD
inv_001790,acct_0008,sub_0350,2025-10-26,2025-10-26T12:00:00Z,failed,USD
inv_001791,acct_0009,sub_0351,2025-01-27,2025-01-27T12:00:00Z,paid,USD
inv_001792,acct_0010,sub_0352,2025-03-28,2025-03-28T12:00:00Z,open,USD
inv_001793,acct_0011,sub_0353,2025-03-01,2025-03-01T12:00:00Z,draft,USD
inv_001794,acct_0012,sub_0354,2025-04-02,2025-04-02T12:00:00Z,void,USD
inv_001795,acct_0013,sub_0355,2025-05-03,2025-05-03T12:00:00Z,failed,USD
inv_001796,acct_0014,sub_0356,2025-06-04,2025-06-04T12:00:00Z,paid,USD
inv_001797,acct_0015,sub_0357,2025-07-05,2025-07-05T12:00:00Z,open,USD
inv_001798,acct_0016,sub_0358,2025-08-06,2025-08-06T12:00:00Z,draft,USD
inv_001799,acct_0017,sub_0359,2025-09-07,2025-09-07T12:00:00Z,void,USD
inv_001800,acct_0018,sub_0360,2025-10-08,2025-10-08T12:00:00Z,failed,USD
inv_001801,acct_0019,sub_0001,2025-01-09,2025-01-09T12:00:00Z,paid,USD
inv_001802,acct_0020,sub_0002,2025-03-10,2025-03-10T12:00:00Z,open,USD
inv_001803,acct_0021,sub_0003,2025-03-11,2025-03-11T12:00:00Z,draft,USD
inv_001804,acct_0022,sub_0004,2025-04-12,2025-04-12T12:00:00Z,void,USD
inv_001805,acct_0023,sub_0005,2025-05-13,2025-05-13T12:00:00Z,failed,USD
inv_001806,acct_0024,sub_0006,2025-06-14,2025-06-14T12:00:00Z,paid,USD
inv_001807,acct_0025,sub_0007,2025-07-15,2025-07-15T12:00:00Z,open,USD
inv_001808,acct_0026,sub_0008,2025-08-16,2025-08-16T12:00:00Z,draft,USD
inv_001809,acct_0027,sub_0009,2025-09-17,2025-09-17T12:00:00Z,void,USD
inv_001810,acct_0028,sub_0010,2025-10-18,2025-10-18T12:00:00Z,failed,USD
inv_001811,acct_0029,sub_0011,2025-01-19,2025-01-19T12:00:00Z,paid,USD
