purchase_request_id,account_id,requester_user_id,created_at,status,amount_cents,supplier_id
pr_002100,acct_0144,user_001000,2026-02-28T11:00:00Z,cancelled,90000,supplier_0300
pr_002101,acct_0145,user_001001,2026-02-01T11:00:00Z,draft,91000,supplier_0301
pr_002102,acct_0146,user_001002,2026-02-02T11:00:00Z,submitted,92000,supplier_0302
pr_002103,acct_0147,user_001003,2026-02-03T11:00:00Z,approved,93000,supplier_0303
pr_002104,acct_0148,user_001004,2026-02-04T11:00:00Z,rejected,94000,supplier_0304
pr_002105,acct_0149,user_001005,2026-02-05T11:00:00Z,cancelled,95000,supplier_0305
pr_002106,acct_0150,user_001006,2026-02-06T11:00:00Z,draft,96000,supplier_0306
pr_002107,acct_0151,user_001007,2026-02-07T11:00:00Z,submitted,97000,supplier_0307
pr_002108,acct_0152,user_001008,2026-02-08T11:00:00Z,approved,98000,supplier_0308
pr_002109,acct_0153,user_001009,2026-02-09T11:00:00Z,rejected,99000,supplier_0309
pr_002110,acct_0154,user_001010,2026-02-10T11:00:00Z,cancelled,100000,supplier_0310
pr_002111,acct_0155,user_001011,2026-02-11T11:00:00Z,draft,101000,supplier_0311
pr_002112,acct_0156,user_001012,2026-02-12T11:00:00Z,submitted,102000,supplier_0312
pr_002113,acct_0157,user_001013,2026-02-13T11:00:00Z,approved,103000,supplier_0313
pr_002114,acct_0158,user_001014,2026-02-14T11:00:00Z,rejected,104000,supplier_0314
pr_002115,acct_0159,user_001015,2026-02-15T11:00:00Z,cancelled,105000,supplier_0315
pr_002116,acct_0160,user_001016,2026-02-16T11:00:00Z,draft,106000,supplier_0316
pr_002117,acct_0161,user_001017,2026-02-17T11:00:00Z,submitted,107000,supplier_0317
pr_002118,acct_0162,user_001018,2026-02-18T11:00:00Z,approved,108000,supplier_0318
pr_002119,acct_0163,user_001019,2026-02-19T11:00:00Z,rejected,109000,supplier_0319
pr_002120,acct_0164,user_001020,2026-02-20T11:00:00Z,cancelled,110000,supplier_0320
pr_002121,acct_0165,user_001021,2026-02-21T11:00:00Z,draft,10000,supplier_0321
pr_002122,acct_0166,user_001022,2026-02-22T11:00:00Z,submitted,11000,supplier_0322
pr_002123,acct_0167,user_001023,2026-02-23T11:00:00Z,approved,12000,supplier_0323
pr_002124,acct_0168,user_001024,2026-02-24T11:00:00Z,rejected,13000,supplier_0324
pr_002125,acct_0169,user_001025,2026-02-25T11:00:00Z,cancelled,14000,supplier_0325
pr_002126,acct_0170,user_001026,2026-02-26T11:00:00Z,draft,15000,supplier_0326
pr_002127,acct_0171,user_001027,2026-02-27T11:00:00Z,submitted,16000,supplier_0327
pr_002128,acct_0172,user_001028,2026-02-28T11:00:00Z,approved,17000,supplier_0328
pr_002129,acct_0173,user_001029,2026-02-01T11:00:00Z,rejected,18000,supplier_0329
pr_002130,acct_0174,user_001030,2026-02-02T11:00:00Z,cancelled,19000,supplier_0330
pr_002131,acct_0175,user_001031,2026-02-03T11:00:00Z,draft,20000,supplier_0331
pr_002132,acct_0176,user_001032,2026-02-04T11:00:00Z,submitted,21000,supplier_0332
pr_002133,acct_0177,user_001033,2026-02-05T11:00:00Z,approved,22000,supplier_0333
pr_002134,acct_0178,user_001034,2026-02-06T11:00:00Z,rejected,23000,supplier_0334
pr_002135,acct_0179,user_001035,2026-02-07T11:00:00Z,cancelled,24000,supplier_0335
pr_002136,acct_0180,user_001036,2026-02-08T11:00:00Z,draft,25000,supplier_0336
pr_002137,acct_0181,user_001037,2026-02-09T11:00:00Z,submitted,26000,supplier_0337
pr_002138,acct_0182,user_001038,2026-02-10T11:00:00Z,approved,27000,supplier_0338
pr_002139,acct_0183,user_001039,2026-02-11T11:00:00Z,rejected,28000,supplier_0339
pr_002140,acct_0184,user_001040,2026-02-12T11:00:00Z,cancelled,29000,supplier_0340
pr_002141,acct_0185,user_001041,2026-02-13T11:00:00Z,draft,30000,supplier_0341
pr_002142,acct_0186,user_001042,2026-02-14T11:00:00Z,submitted,31000,supplier_0342
pr_002143,acct_0187,user_001043,2026-02-15T11:00:00Z,approved,32000,supplier_0343
pr_002144,acct_0188,user_001044,2026-02-16T11:00:00Z,rejected,33000,supplier_0344
pr_002145,acct_0189,user_001045,2026-02-17T11:00:00Z,cancelled,34000,supplier_0345
pr_002146,acct_0190,user_001046,2026-02-18T11:00:00Z,draft,35000,supplier_0346
pr_002147,acct_0001,user_001047,2026-02-19T11:00:00Z,submitted,36000,supplier_0347
pr_002148,acct_0002,user_001048,2026-02-20T11:00:00Z,approved,37000,supplier_0348
pr_002149,acct_0003,user_001049,2026-02-21T11:00:00Z,rejected,38000,supplier_0349
pr_002150,acct_0004,user_001050,2026-02-22T11:00:00Z,cancelled,39000,supplier_0350
pr_002151,acct_0005,user_001051,2026-02-23T11:00:00Z,draft,40000,supplier_0351
pr_002152,acct_0006,user_001052,2026-02-24T11:00:00Z,submitted,41000,supplier_0352
pr_002153,acct_0007,user_001053,2026-02-25T11:00:00Z,approved,42000,supplier_0353
pr_002154,acct_0008,user_001054,2026-02-26T11:00:00Z,rejected,43000,supplier_0354
pr_002155,acct_0009,user_001055,2026-02-27T11:00:00Z,cancelled,44000,supplier_0355
pr_002156,acct_0010,user_001056,2026-02-28T11:00:00Z,draft,45000,supplier_0356
pr_002157,acct_0011,user_001057,2026-02-01T11:00:00Z,submitted,46000,supplier_0357
pr_002158,acct_0012,user_001058,2026-02-02T11:00:00Z,approved,47000,supplier_0358
pr_002159,acct_0013,user_001059,2026-02-03T11:00:00Z,rejected,48000,supplier_0359
pr_002160,acct_0014,user_001060,2026-02-04T11:00:00Z,cancelled,49000,supplier_0360
pr_002161,acct_0015,user_001061,2026-02-05T11:00:00Z,draft,50000,supplier_0361
pr_002162,acct_0016,user_001062,2026-02-06T11:00:00Z,submitted,51000,supplier_0362
pr_002163,acct_0017,user_001063,2026-02-07T11:00:00Z,approved,52000,supplier_0363
pr_002164,acct_0018,user_001064,2026-02-08T11:00:00Z,rejected,53000,supplier_0364
pr_002165,acct_0019,user_001065,2026-02-09T11:00:00Z,cancelled,54000,supplier_0365
pr_002166,acct_0020,user_001066,2026-02-10T11:00:00Z,draft,55000,supplier_0366
pr_002167,acct_0021,user_001067,2026-02-11T11:00:00Z,submitted,56000,supplier_0367
pr_002168,acct_0022,user_001068,2026-02-12T11:00:00Z,approved,57000,supplier_0368
pr_002169,acct_0023,user_001069,2026-02-13T11:00:00Z,rejected,58000,supplier_0369
pr_002170,acct_0024,user_001070,2026-02-14T11:00:00Z,cancelled,59000,supplier_0370
pr_002171,acct_0025,user_001071,2026-02-15T11:00:00Z,draft,60000,supplier_0371
pr_002172,acct_0026,user_001072,2026-02-16T11:00:00Z,submitted,61000,supplier_0372
pr_002173,acct_0027,user_001073,2026-02-17T11:00:00Z,approved,62000,supplier_0373
pr_002174,acct_0028,user_001074,2026-02-18T11:00:00Z,rejected,63000,supplier_0374
pr_002175,acct_0029,user_001075,2026-02-19T11:00:00Z,cancelled,64000,supplier_0375
pr_002176,acct_0030,user_001076,2026-02-20T11:00:00Z,draft,65000,supplier_0376
pr_002177,acct_0031,user_001077,2026-02-21T11:00:00Z,submitted,66000,supplier_0377
pr_002178,acct_0032,user_001078,2026-02-22T11:00:00Z,approved,67000,supplier_0378
pr_002179,acct_0033,user_001079,2026-02-23T11:00:00Z,rejected,68000,supplier_0379
pr_002180,acct_0034,user_001080,2026-02-24T11:00:00Z,cancelled,69000,supplier_0380
pr_002181,acct_0035,user_001081,2026-02-25T11:00:00Z,draft,70000,supplier_0381
pr_002182,acct_0036,user_001082,2026-02-26T11:00:00Z,submitted,71000,supplier_0382
pr_002183,acct_0037,user_001083,2026-02-27T11:00:00Z,approved,72000,supplier_0383
pr_002184,acct_0038,user_001084,2026-02-28T11:00:00Z,rejected,73000,supplier_0384
pr_002185,acct_0039,user_001085,2026-02-01T11:00:00Z,cancelled,74000,supplier_0385
pr_002186,acct_0040,user_001086,2026-02-02T11:00:00Z,draft,75000,supplier_0386
pr_002187,acct_0041,user_001087,2026-02-03T11:00:00Z,submitted,76000,supplier_0387
pr_002188,acct_0042,user_001088,2026-02-04T11:00:00Z,approved,77000,supplier_0388
pr_002189,acct_0043,user_001089,2026-02-05T11:00:00Z,rejected,78000,supplier_0389
pr_002190,acct_0044,user_001090,2026-02-06T11:00:00Z,cancelled,79000,supplier_0390
pr_002191,acct_0045,user_001091,2026-02-07T11:00:00Z,draft,80000,supplier_0391
pr_002192,acct_0046,user_001092,2026-02-08T11:00:00Z,submitted,81000,supplier_0392
pr_002193,acct_0047,user_001093,2026-02-09T11:00:00Z,approved,82000,supplier_0393
pr_002194,acct_0048,user_001094,2026-02-10T11:00:00Z,rejected,83000,supplier_0394
pr_002195,acct_0049,user_001095,2026-02-11T11:00:00Z,cancelled,84000,supplier_0395
pr_002196,acct_0050,user_001096,2026-02-12T11:00:00Z,draft,85000,supplier_0396
pr_002197,acct_0051,user_001097,2026-02-13T11:00:00Z,submitted,86000,supplier_0397
pr_002198,acct_0052,user_001098,2026-02-14T11:00:00Z,approved,87000,supplier_0398
pr_002199,acct_0053,user_001099,2026-02-15T11:00:00Z,rejected,88000,supplier_0399
pr_002200,acct_0054,user_001100,2026-02-16T11:00:00Z,cancelled,89000,supplier_0400
pr_002201,acct_0010,user_000001,2026-02-17T11:00:00Z,draft,90000,supplier_0401
pr_002202,acct_0011,user_000002,2026-02-18T11:00:00Z,submitted,91000,supplier_0402
pr_002203,acct_0012,user_000003,2026-02-19T11:00:00Z,approved,92000,supplier_0403
pr_002204,acct_0013,user_000004,2026-02-20T11:00:00Z,rejected,93000,supplier_0404
pr_002205,acct_0014,user_000005,2026-02-21T11:00:00Z,cancelled,94000,supplier_0405
pr_002206,acct_0015,user_000006,2026-02-22T11:00:00Z,draft,95000,supplier_0406
pr_002207,acct_0016,user_000007,2026-02-23T11:00:00Z,submitted,96000,supplier_0407
pr_002208,acct_0017,user_000008,2026-02-24T11:00:00Z,approved,97000,supplier_0408
pr_002209,acct_0018,user_000009,2026-02-25T11:00:00Z,rejected,98000,supplier_0409
pr_002210,acct_0019,user_000010,2026-02-26T11:00:00Z,cancelled,99000,supplier_0410
pr_002211,acct_0020,user_000011,2026-02-27T11:00:00Z,draft,100000,supplier_0411
pr_002212,acct_0021,user_000012,2026-02-28T11:00:00Z,submitted,101000,supplier_0412
pr_002213,acct_0022,user_000013,2026-02-01T11:00:00Z,approved,102000,supplier_0413
pr_002214,acct_0023,user_000014,2026-02-02T11:00:00Z,rejected,103000,supplier_0414
pr_002215,acct_0024,user_000015,2026-02-03T11:00:00Z,cancelled,104000,supplier_0415
pr_002216,acct_0025,user_000016,2026-02-04T11:00:00Z,draft,105000,supplier_0416
pr_002217,acct_0026,user_000017,2026-02-05T11:00:00Z,submitted,106000,supplier_0417
pr_002218,acct_0027,user_000018,2026-02-06T11:00:00Z,approved,107000,supplier_0418
pr_002219,acct_0028,user_000019,2026-02-07T11:00:00Z,rejected,108000,supplier_0419
pr_002220,acct_0029,user_000020,2026-02-08T11:00:00Z,cancelled,109000,supplier_0420
pr_002221,acct_0030,user_000021,2026-02-09T11:00:00Z,draft,110000,supplier_0421
pr_002222,acct_0031,user_000022,2026-02-10T11:00:00Z,submitted,10000,supplier_0422
pr_002223,acct_0032,user_000023,2026-02-11T11:00:00Z,approved,11000,supplier_0423
pr_002224,acct_0033,user_000024,2026-02-12T11:00:00Z,rejected,12000,supplier_0424
pr_002225,acct_0034,user_000025,2026-02-13T11:00:00Z,cancelled,13000,supplier_0425
pr_002226,acct_0035,user_000026,2026-02-14T11:00:00Z,draft,14000,supplier_0426
pr_002227,acct_0036,user_000027,2026-02-15T11:00:00Z,submitted,15000,supplier_0427
pr_002228,acct_0037,user_000028,2026-02-16T11:00:00Z,approved,16000,supplier_0428
pr_002229,acct_0038,user_000029,2026-02-17T11:00:00Z,rejected,17000,supplier_0429
pr_002230,acct_0039,user_000030,2026-02-18T11:00:00Z,cancelled,18000,supplier_0430
pr_002231,acct_0040,user_000031,2026-02-19T11:00:00Z,draft,19000,supplier_0431
pr_002232,acct_0041,user_000032,2026-02-20T11:00:00Z,submitted,20000,supplier_0432
pr_002233,acct_0042,user_000033,2026-02-21T11:00:00Z,approved,21000,supplier_0433
pr_002234,acct_0043,user_000034,2026-02-22T11:00:00Z,rejected,22000,supplier_0434
pr_002235,acct_0044,user_000035,2026-02-23T11:00:00Z,cancelled,23000,supplier_0435
pr_002236,acct_0045,user_000036,2026-02-24T11:00:00Z,draft,24000,supplier_0436
pr_002237,acct_0046,user_000037,2026-02-25T11:00:00Z,submitted,25000,supplier_0437
pr_002238,acct_0047,user_000038,2026-02-26T11:00:00Z,approved,26000,supplier_0438
pr_002239,acct_0048,user_000039,2026-02-27T11:00:00Z,rejected,27000,supplier_0439
pr_002240,acct_0049,user_000040,2026-02-28T11:00:00Z,cancelled,28000,supplier_0440
pr_002241,acct_0050,user_000041,2026-02-01T11:00:00Z,draft,29000,supplier_0441
pr_002242,acct_0010,user_000042,2026-02-02T11:00:00Z,submitted,30000,supplier_0442
pr_002243,acct_0011,user_000043,2026-02-03T11:00:00Z,approved,31000,supplier_0443
pr_002244,acct_0012,user_000044,2026-02-04T11:00:00Z,rejected,32000,supplier_0444
pr_002245,acct_0013,user_000045,2026-02-05T11:00:00Z,cancelled,33000,supplier_0445
pr_002246,acct_0014,user_000046,2026-02-06T11:00:00Z,draft,34000,supplier_0446
pr_002247,acct_0015,user_000047,2026-02-07T11:00:00Z,submitted,35000,supplier_0447
pr_002248,acct_0016,user_000048,2026-02-08T11:00:00Z,approved,36000,supplier_0448
pr_002249,acct_0017,user_000049,2026-02-09T11:00:00Z,rejected,37000,supplier_0449
pr_002250,acct_0018,user_000050,2026-02-10T11:00:00Z,cancelled,38000,supplier_0450
pr_002251,acct_0019,user_000051,2026-02-11T11:00:00Z,draft,39000,supplier_0451
pr_002252,acct_0020,user_000052,2026-02-12T11:00:00Z,submitted,40000,supplier_0452
pr_002253,acct_0021,user_000053,2026-02-13T11:00:00Z,approved,41000,supplier_0453
pr_002254,acct_0022,user_000054,2026-02-14T11:00:00Z,rejected,42000,supplier_0454
pr_002255,acct_0023,user_000055,2026-02-15T11:00:00Z,cancelled,43000,supplier_0455
pr_002256,acct_0024,user_000056,2026-02-16T11:00:00Z,draft,44000,supplier_0456
pr_002257,acct_0025,user_000057,2026-02-17T11:00:00Z,submitted,45000,supplier_0457
pr_002258,acct_0026,user_000058,2026-02-18T11:00:00Z,approved,46000,supplier_0458
pr_002259,acct_0027,user_000059,2026-02-19T11:00:00Z,rejected,47000,supplier_0459
pr_002260,acct_0028,user_000060,2026-02-20T11:00:00Z,cancelled,48000,supplier_0460
pr_002261,acct_0029,user_000061,2026-02-21T11:00:00Z,draft,49000,supplier_0461
pr_002262,acct_0030,user_000062,2026-02-22T11:00:00Z,submitted,50000,supplier_0462
pr_002263,acct_0031,user_000063,2026-02-23T11:00:00Z,approved,51000,supplier_0463
pr_002264,acct_0032,user_000064,2026-02-24T11:00:00Z,rejected,52000,supplier_0464
pr_002265,acct_0033,user_000065,2026-02-25T11:00:00Z,cancelled,53000,supplier_0465
pr_002266,acct_0034,user_000066,2026-02-26T11:00:00Z,draft,54000,supplier_0466
pr_002267,acct_0035,user_000067,2026-02-27T11:00:00Z,submitted,55000,supplier_0467
pr_002268,acct_0036,user_000068,2026-02-28T11:00:00Z,approved,56000,supplier_0468
pr_002269,acct_0037,user_000069,2026-02-01T11:00:00Z,rejected,57000,supplier_0469
pr_002270,acct_0038,user_000070,2026-02-02T11:00:00Z,cancelled,58000,supplier_0470
pr_002271,acct_0039,user_000071,2026-02-03T11:00:00Z,draft,59000,supplier_0471
pr_002272,acct_0040,user_000072,2026-02-04T11:00:00Z,submitted,60000,supplier_0472
pr_002273,acct_0041,user_000073,2026-02-05T11:00:00Z,approved,61000,supplier_0473
pr_002274,acct_0042,user_000074,2026-02-06T11:00:00Z,rejected,62000,supplier_0474
pr_002275,acct_0043,user_000075,2026-02-07T11:00:00Z,cancelled,63000,supplier_0475
pr_002276,acct_0044,user_000076,2026-02-08T11:00:00Z,draft,64000,supplier_0476
pr_002277,acct_0045,user_000077,2026-02-09T11:00:00Z,submitted,65000,supplier_0477
pr_002278,acct_0046,user_000078,2026-02-10T11:00:00Z,approved,66000,supplier_0478
pr_002279,acct_0047,user_000079,2026-02-11T11:00:00Z,rejected,67000,supplier_0479
pr_002280,acct_0048,user_000080,2026-02-12T11:00:00Z,cancelled,68000,supplier_0480
pr_002281,acct_0049,user_000081,2026-02-13T11:00:00Z,draft,69000,supplier_0481
pr_002282,acct_0050,user_000082,2026-02-14T11:00:00Z,submitted,70000,supplier_0482
pr_002283,acct_0010,user_000083,2026-02-15T11:00:00Z,approved,71000,supplier_0483
pr_002284,acct_0011,user_000084,2026-02-16T11:00:00Z,rejected,72000,supplier_0484
pr_002285,acct_0012,user_000085,2026-02-17T11:00:00Z,cancelled,73000,supplier_0485
pr_002286,acct_0013,user_000086,2026-02-18T11:00:00Z,draft,74000,supplier_0486
pr_002287,acct_0014,user_000087,2026-02-19T11:00:00Z,submitted,75000,supplier_0487
pr_002288,acct_0015,user_000088,2026-02-20T11:00:00Z,approved,76000,supplier_0488
pr_002289,acct_0016,user_000089,2026-02-21T11:00:00Z,rejected,77000,supplier_0489
pr_002290,acct_0017,user_000090,2026-02-22T11:00:00Z,cancelled,78000,supplier_0490
pr_002291,acct_0018,user_000091,2026-02-23T11:00:00Z,draft,79000,supplier_0491
pr_002292,acct_0019,user_000092,2026-02-24T11:00:00Z,submitted,80000,supplier_0492
pr_002293,acct_0020,user_000093,2026-02-25T11:00:00Z,approved,81000,supplier_0493
pr_002294,acct_0021,user_000094,2026-02-26T11:00:00Z,rejected,82000,supplier_0494
pr_002295,acct_0022,user_000095,2026-02-27T11:00:00Z,cancelled,83000,supplier_0495
pr_002296,acct_0023,user_000096,2026-02-28T11:00:00Z,draft,84000,supplier_0496
pr_002297,acct_0024,user_000097,2026-02-01T11:00:00Z,submitted,85000,supplier_0497
pr_002298,acct_0025,user_000098,2026-02-02T11:00:00Z,approved,86000,supplier_0498
pr_002299,acct_0026,user_000099,2026-02-03T11:00:00Z,rejected,87000,supplier_0499
pr_002300,acct_0027,user_000100,2026-02-04T11:00:00Z,cancelled,88000,supplier_0500
pr_002301,acct_0028,user_000101,2026-02-05T11:00:00Z,draft,89000,supplier_0501
pr_002302,acct_0029,user_000102,2026-02-06T11:00:00Z,submitted,90000,supplier_0502
pr_002303,acct_0030,user_000103,2026-02-07T11:00:00Z,approved,91000,supplier_0503
pr_002304,acct_0031,user_000104,2026-02-08T11:00:00Z,rejected,92000,supplier_0504
pr_002305,acct_0032,user_000105,2026-02-09T11:00:00Z,cancelled,93000,supplier_0505
pr_002306,acct_0033,user_000106,2026-02-10T11:00:00Z,draft,94000,supplier_0506
pr_002307,acct_0034,user_000107,2026-02-11T11:00:00Z,submitted,95000,supplier_0507
pr_002308,acct_0035,user_000108,2026-02-12T11:00:00Z,approved,96000,supplier_0508
pr_002309,acct_0036,user_000109,2026-02-13T11:00:00Z,rejected,97000,supplier_0509
pr_002310,acct_0037,user_000110,2026-02-14T11:00:00Z,cancelled,98000,supplier_0510
pr_002311,acct_0038,user_000111,2026-02-15T11:00:00Z,draft,99000,supplier_0511
pr_002312,acct_0039,user_000112,2026-02-16T11:00:00Z,submitted,100000,supplier_0512
pr_002313,acct_0040,user_000113,2026-02-17T11:00:00Z,approved,101000,supplier_0513
pr_002314,acct_0041,user_000114,2026-02-18T11:00:00Z,rejected,102000,supplier_0514
pr_002315,acct_0042,user_000115,2026-02-19T11:00:00Z,cancelled,103000,supplier_0515
pr_002316,acct_0043,user_000116,2026-02-20T11:00:00Z,draft,104000,supplier_0516
pr_002317,acct_0044,user_000117,2026-02-21T11:00:00Z,submitted,105000,supplier_0517
pr_002318,acct_0045,user_000118,2026-02-22T11:00:00Z,approved,106000,supplier_0518
pr_002319,acct_0046,user_000119,2026-02-23T11:00:00Z,rejected,107000,supplier_0519
pr_002320,acct_0047,user_000120,2026-02-24T11:00:00Z,cancelled,108000,supplier_0520
pr_002321,acct_0048,user_000121,2026-02-25T11:00:00Z,draft,109000,supplier_0521
pr_002322,acct_0049,user_000122,2026-02-26T11:00:00Z,submitted,110000,supplier_0522
pr_002323,acct_0050,user_000123,2026-02-27T11:00:00Z,approved,10000,supplier_0523
pr_002324,acct_0010,user_000124,2026-02-28T11:00:00Z,rejected,11000,supplier_0524
pr_002325,acct_0011,user_000125,2026-02-01T11:00:00Z,cancelled,12000,supplier_0525
pr_002326,acct_0012,user_000126,2026-02-02T11:00:00Z,draft,13000,supplier_0526
pr_002327,acct_0013,user_000127,2026-02-03T11:00:00Z,submitted,14000,supplier_0527
pr_002328,acct_0014,user_000128,2026-02-04T11:00:00Z,approved,15000,supplier_0528
pr_002329,acct_0015,user_000129,2026-02-05T11:00:00Z,rejected,16000,supplier_0529
pr_002330,acct_0016,user_000130,2026-02-06T11:00:00Z,cancelled,17000,supplier_0530
pr_002331,acct_0017,user_000131,2026-02-07T11:00:00Z,draft,18000,supplier_0531
pr_002332,acct_0018,user_000132,2026-02-08T11:00:00Z,submitted,19000,supplier_0532
pr_002333,acct_0019,user_000133,2026-02-09T11:00:00Z,approved,20000,supplier_0533
pr_002334,acct_0020,user_000134,2026-02-10T11:00:00Z,rejected,21000,supplier_0534
pr_002335,acct_0021,user_000135,2026-02-11T11:00:00Z,cancelled,22000,supplier_0535
pr_002336,acct_0022,user_000136,2026-02-12T11:00:00Z,draft,23000,supplier_0536
pr_002337,acct_0023,user_000137,2026-02-13T11:00:00Z,submitted,24000,supplier_0537
pr_002338,acct_0024,user_000138,2026-02-14T11:00:00Z,approved,25000,supplier_0538
pr_002339,acct_0025,user_000139,2026-02-15T11:00:00Z,rejected,26000,supplier_0539
pr_002340,acct_0026,user_000140,2026-02-16T11:00:00Z,cancelled,27000,supplier_0540
pr_002341,acct_0027,user_000141,2026-02-17T11:00:00Z,draft,28000,supplier_0541
pr_002342,acct_0028,user_000142,2026-02-18T11:00:00Z,submitted,29000,supplier_0542
pr_002343,acct_0029,user_000143,2026-02-19T11:00:00Z,approved,30000,supplier_0543
pr_002344,acct_0030,user_000144,2026-02-20T11:00:00Z,rejected,31000,supplier_0544
pr_002345,acct_0031,user_000145,2026-02-21T11:00:00Z,cancelled,32000,supplier_0545
pr_002346,acct_0032,user_000146,2026-02-22T11:00:00Z,draft,33000,supplier_0546
pr_002347,acct_0033,user_000147,2026-02-23T11:00:00Z,submitted,34000,supplier_0547
pr_002348,acct_0034,user_000148,2026-02-24T11:00:00Z,approved,35000,supplier_0548
pr_002349,acct_0035,user_000149,2026-02-25T11:00:00Z,rejected,36000,supplier_0549
pr_002350,acct_0036,user_000150,2026-02-26T11:00:00Z,cancelled,37000,supplier_0550
pr_002351,acct_0037,user_000151,2026-02-27T11:00:00Z,draft,38000,supplier_0551
pr_002352,acct_0038,user_000152,2026-02-28T11:00:00Z,submitted,39000,supplier_0552
pr_002353,acct_0039,user_000153,2026-02-01T11:00:00Z,approved,40000,supplier_0553
pr_002354,acct_0040,user_000154,2026-02-02T11:00:00Z,rejected,41000,supplier_0554
pr_002355,acct_0041,user_000155,2026-02-03T11:00:00Z,cancelled,42000,supplier_0555
pr_002356,acct_0042,user_000156,2026-02-04T11:00:00Z,draft,43000,supplier_0556
pr_002357,acct_0043,user_000157,2026-02-05T11:00:00Z,submitted,44000,supplier_0557
pr_002358,acct_0044,user_000158,2026-02-06T11:00:00Z,approved,45000,supplier_0558
pr_002359,acct_0045,user_000159,2026-02-07T11:00:00Z,rejected,46000,supplier_0559
pr_002360,acct_0046,user_000160,2026-02-08T11:00:00Z,cancelled,47000,supplier_0560
pr_002361,acct_0047,user_000161,2026-02-09T11:00:00Z,draft,48000,supplier_0561
pr_002362,acct_0048,user_000162,2026-02-10T11:00:00Z,submitted,49000,supplier_0562
pr_002363,acct_0049,user_000163,2026-02-11T11:00:00Z,approved,50000,supplier_0563
pr_002364,acct_0050,user_000164,2026-02-12T11:00:00Z,rejected,51000,supplier_0564
pr_002365,acct_0010,user_000165,2026-02-13T11:00:00Z,cancelled,52000,supplier_0565
pr_002366,acct_0011,user_000166,2026-02-14T11:00:00Z,draft,53000,supplier_0566
pr_002367,acct_0012,user_000167,2026-02-15T11:00:00Z,submitted,54000,supplier_0567
pr_002368,acct_0013,user_000168,2026-02-16T11:00:00Z,approved,55000,supplier_0568
pr_002369,acct_0014,user_000169,2026-02-17T11:00:00Z,rejected,56000,supplier_0569
pr_002370,acct_0015,user_000170,2026-02-18T11:00:00Z,cancelled,57000,supplier_0570
pr_002371,acct_0016,user_000171,2026-02-19T11:00:00Z,draft,58000,supplier_0571
pr_002372,acct_0017,user_000172,2026-02-20T11:00:00Z,submitted,59000,supplier_0572
pr_002373,acct_0018,user_000173,2026-02-21T11:00:00Z,approved,60000,supplier_0573
pr_002374,acct_0019,user_000174,2026-02-22T11:00:00Z,rejected,61000,supplier_0574
pr_002375,acct_0020,user_000175,2026-02-23T11:00:00Z,cancelled,62000,supplier_0575
pr_002376,acct_0021,user_000176,2026-02-24T11:00:00Z,draft,63000,supplier_0576
pr_002377,acct_0022,user_000177,2026-02-25T11:00:00Z,submitted,64000,supplier_0577
pr_002378,acct_0023,user_000178,2026-02-26T11:00:00Z,approved,65000,supplier_0578
pr_002379,acct_0024,user_000179,2026-02-27T11:00:00Z,rejected,66000,supplier_0579
pr_002380,acct_0025,user_000180,2026-02-28T11:00:00Z,cancelled,67000,supplier_0580
pr_002381,acct_0026,user_000181,2026-02-01T11:00:00Z,draft,68000,supplier_0581
pr_002382,acct_0027,user_000182,2026-02-02T11:00:00Z,submitted,69000,supplier_0582
pr_002383,acct_0028,user_000183,2026-02-03T11:00:00Z,approved,70000,supplier_0583
pr_002384,acct_0029,user_000184,2026-02-04T11:00:00Z,rejected,71000,supplier_0584
pr_002385,acct_0030,user_000185,2026-02-05T11:00:00Z,cancelled,72000,supplier_0585
pr_002386,acct_0031,user_000186,2026-02-06T11:00:00Z,draft,73000,supplier_0586
pr_002387,acct_0032,user_000187,2026-02-07T11:00:00Z,submitted,74000,supplier_0587
pr_002388,acct_0033,user_000188,2026-02-08T11:00:00Z,approved,75000,supplier_0588
pr_002389,acct_0034,user_000189,2026-02-09T11:00:00Z,rejected,76000,supplier_0589
pr_002390,acct_0035,user_000190,2026-02-10T11:00:00Z,cancelled,77000,supplier_0590
pr_002391,acct_0036,user_000191,2026-02-11T11:00:00Z,draft,78000,supplier_0591
pr_002392,acct_0037,user_000192,2026-02-12T11:00:00Z,submitted,79000,supplier_0592
pr_002393,acct_0038,user_000193,2026-02-13T11:00:00Z,approved,80000,supplier_0593
pr_002394,acct_0039,user_000194,2026-02-14T11:00:00Z,rejected,81000,supplier_0594
pr_002395,acct_0040,user_000195,2026-02-15T11:00:00Z,cancelled,82000,supplier_0595
pr_002396,acct_0041,user_000196,2026-02-16T11:00:00Z,draft,83000,supplier_0596
pr_002397,acct_0042,user_000197,2026-02-17T11:00:00Z,submitted,84000,supplier_0597
pr_002398,acct_0043,user_000198,2026-02-18T11:00:00Z,approved,85000,supplier_0598
pr_002399,acct_0044,user_000199,2026-02-19T11:00:00Z,rejected,86000,supplier_0599
pr_002400,acct_0045,user_000200,2026-02-20T11:00:00Z,cancelled,87000,supplier_0600
pr_002401,acct_0046,user_000201,2026-02-21T11:00:00Z,draft,88000,supplier_0601
pr_002402,acct_0047,user_000202,2026-02-22T11:00:00Z,submitted,89000,supplier_0602
pr_002403,acct_0048,user_000203,2026-02-23T11:00:00Z,approved,90000,supplier_0603
